Strongs,Book,BkOrder,Chapter,Verse,ID_Str,String
H5375,1Ch,13,11,18,H5375-13-11-18,"And the three brake through the host of the Philistines, and drew water out of the well of Bethlehem, that was by the gate, and took it, and brought it to David: but David would not drink of it, but poured it out to the LORD, "
H5375,1Ch,13,11,39,H5375-13-11-39,"Zelek the Ammonite, Naharai the Berothite, the armourbearer of Joab the son of Zeruiah, "
H5375,1Ch,13,12,24,H5375-13-12-24,"The children of Judah that bare shield and spear were six thousand and eight hundred, ready armed to the war. "
H5375,1Ch,13,14,2,H5375-13-14-2,"And David perceived that the LORD had confirmed him king over Israel, for his kingdom was lifted up on high, because of his people Israel. "
H5375,1Ch,13,15,2,H5375-13-15-2,"Then David said, None ought to carry the ark of God but the Levites: for them hath the LORD chosen to carry the ark of God, and to minister unto him for ever. "
H5375,1Ch,13,15,15,H5375-13-15-15,"And the children of the Levites bare the ark of God upon their shoulders with the staves thereon, as Moses commanded according to the word of the LORD. "
H5375,1Ch,13,15,26,H5375-13-15-26,"And it came to pass, when God helped the Levites that bare the ark of the covenant of the LORD, that they offered seven bullocks and seven rams. "
H5375,1Ch,13,15,27,H5375-13-15-27,"And David was clothed with a robe of fine linen, and all the Levites that bare the ark, and the singers, and Chenaniah the master of the song with the singers: David also had upon him an ephod of linen. "
H5375,1Ch,13,16,29,H5375-13-16-29,"Give unto the LORD the glory due unto his name: bring an offering, and come before him: worship the LORD in the beauty of holiness. "
H5375,1Ch,13,18,2,H5375-13-18-2,"And he smote Moab; and the Moabites became David's servants, and brought gifts. "
H5375,1Ch,13,18,6,H5375-13-18-6,"Then David put garrisons in Syriadamascus; and the Syrians became David's servants, and brought gifts. Thus the LORD preserved David whithersoever he went. "
H5375,1Ch,13,18,11,H5375-13-18-11,"Them also king David dedicated unto the LORD, with the silver and the gold that he brought from all these nations; from Edom, and from Moab, and from the children of Ammon, and from the Philistines, and from Amalek. "
H5375,1Ch,13,21,16,H5375-13-21-16,"And David lifted up his eyes, and saw the angel of the LORD stand between the earth and the heaven, having a drawn sword in his hand stretched out over Jerusalem. Then David and the elders of Israel, who were clothed in sackcloth, fell upon their faces. "
H5375,1Ch,13,21,24,H5375-13-21-24,"And king David said to Ornan, Nay; but I will verily buy it for the full price: for I will not take that which is thine for the LORD, nor offer burnt offerings without cost. "
H5375,1Ch,13,23,22,H5375-13-23-22,"And Eleazar died, and had no sons, but daughters: and their brethren the sons of Kish took them."
H5375,1Ch,13,23,26,H5375-13-23-26,"And also unto the Levites; they shall no more carry the tabernacle, nor any vessels of it for the service thereof."
H5375,1Ch,13,27,23,H5375-13-27-23,But David took not the number of them from twenty years old and under: because the LORD had said he would increase Israel like to the stars of the heavens. 
H5375,2Ch,14,5,4,H5375-14-5-4,And all the elders of Israel came; and the Levites took up the ark. 
H5375,2Ch,14,6,22,H5375-14-6-22,"If a man sin against his neighbour, and an oath be laid upon him to make him swear, and the oath come before thine altar in this house; "
H5375,2Ch,14,9,1,H5375-14-9-1,"And when the queen of Sheba heard of the fame of Solomon, she came to prove Solomon with hard questions at Jerusalem, with a very great company, and camels that bare spices, and gold in abundance, and precious stones: and when she was come to Solomon, she communed with him of all that was in her heart. "
H5375,2Ch,14,9,21,H5375-14-9-21,"For the king's ships went to Tarshish with the servants of Huram: every three years once came the ships of Tarshish bringing gold, and silver, ivory, and apes, and peacocks. "
H5375,2Ch,14,11,21,H5375-14-11-21,"And Rehoboam loved Maachah the daughter of Absalom above all his wives and his concubines: (for he took eighteen wives, and threescore concubines; and begat twenty and eight sons, and threescore daughters.) "
H5375,2Ch,14,12,11,H5375-14-12-11,"And when the king entered into the house of the LORD, the guard came and fetched them, and brought them again into the guard chamber. "
H5375,2Ch,14,13,21,H5375-14-13-21,"But Abijah waxed mighty, and married fourteen wives, and begat twenty and two sons, and sixteen daughters. "
H5375,2Ch,14,14,8,H5375-14-14-8,"And Asa had an army of men that bare targets and spears, out of Judah three hundred thousand; and out of Benjamin, that bare shields and drew bows, two hundred and fourscore thousand: all these were mighty men of valour. "
H5375,2Ch,14,14,13,H5375-14-14-13,"And Asa and the people that were with him pursued them unto Gerar: and the Ethiopians were overthrown, that they could not recover themselves; for they were destroyed before the LORD, and before his host; and they carried away very much spoil. "
H5375,2Ch,14,16,6,H5375-14-16-6,"Then Asa the king took all Judah; and they carried away the stones of Ramah, and the timber thereof, wherewith Baasha was building; and he built therewith Geba and Mizpah. "
H5375,2Ch,14,24,3,H5375-14-24-3,And Jehoiada took for him two wives; and he begat sons and daughters. 
H5375,2Ch,14,24,11,H5375-14-24-11,"Now it came to pass, that at what time the chest was brought unto the king's office by the hand of the Levites, and when they saw that there was much money, the king's scribe and the high priest's officer came and emptied the chest, and took it, and carried âž” it to his place again. Thus they did day by day, and gathered money in abundance. "
H5375,2Ch,14,25,19,H5375-14-25-19,"Thou sayest, Lo, thou hast smitten the Edomites; and thine heart lifteth thee up to boast: abide now at home; why shouldest thou meddle to thine hurt, that thou shouldest fall, even thou, and Judah with thee?"
H5375,2Ch,14,25,28,H5375-14-25-28,"And they brought him upon horses, and buried him with his fathers in the city of Judah. "
H5375,2Ch,14,32,23,H5375-14-32-23,"And many brought gifts unto the LORD to Jerusalem, and presents to Hezekiah king of Judah: so that he was magnified in the sight of all nations from thenceforth. "
H5375,Ezr,15,1,4,H5375-15-1-4,"And whosoever remaineth in any place where he sojourneth, let the men of his place help him with silver, and with gold, and with goods, and with beasts, beside the freewill offering for the house of God that is in Jerusalem. "
H5375,Ezr,15,8,36,H5375-15-8-36,"And they delivered the king's commissions unto the king's lieutenants, and to the governors on this side the river: and they furthered the people, and the house of God. "
H5375,Ezr,15,9,2,H5375-15-9-2,"For they have taken of their daughters for themselves, and for their sons: so that the holy seed have mingled themselves with the people of those lands: yea, the hand of the princes and rulers hath been chief in this trespass. "
H5375,Ezr,15,9,12,H5375-15-9-12,"Now therefore give not your daughters unto their sons, neither take their daughters unto your sons, nor seek their peace or their wealth for ever: that ye may be strong, and eat the good of the land, and leave it for an inheritance to your children for ever. "
H5375,Ezr,15,10,44,H5375-15-10-44,All these had taken strange wives: and some of them had wives by whom they had children. 
H5375,Neh,16,2,1,H5375-16-2-1,"And it came to pass in the month Nisan, in the twentieth year of Artaxerxes the king, that wine was before him: and I took up the wine, and gave it unto the king. Now I had not been beforetime sad in his presence. "
H5375,Neh,16,4,17,H5375-16-4-17,"They which builded on the wall, and they that bare burdens, with those that laded, every one with one of his hands wrought in the work, and with the other hand held a weapon. "
H5375,Neh,16,5,7,H5375-16-5-7,"Then I consulted with myself, and I rebuked the nobles, and the rulers, and said unto them, Ye exact usury, every one of his brother. And I set a great assembly against them."
H5375,Neh,16,9,15,H5375-16-9-15,"And gavest them bread from heaven for their hunger, and broughtest forth water for them out of the rock for their thirst, and promisedst them that they should go in to possess the land which thou hadst sworn to give them."
H5375,Neh,16,13,25,H5375-16-13-25,"And I contended with them, and cursed them, and smote certain of them, and plucked off their hair, and made them swear by God, saying, Ye shall not give your daughters unto their sons, nor take their daughters unto your sons, or for yourselves."
H5375,Est,17,2,9,H5375-17-2-9,"And the maiden pleased him, and she obtained kindness of him; and he speedily gave her her things for purification, with such things as belonged to her, and seven maidens, which were meet to be given her, out of the king's house: and he preferred her and her maids unto the best place of the house of the women. "
H5375,Est,17,2,15,H5375-17-2-15,"Now when the turn of Esther, the daughter of Abihail the uncle of Mordecai, who had taken her for his daughter, was come to go in unto the king, she required nothing but what Hegai the king's chamberlain, the keeper of the women, appointed. And Esther obtained favour in the sight of all them that looked upon her."
H5375,Est,17,2,17,H5375-17-2-17,"And the king loved Esther above all the women, and she obtained grace and favour in his sight more than all the virgins; so that he set the royal crown upon her head, and made her queen instead of Vashti. "
H5375,Est,17,3,1,H5375-17-3-1,"After these things did king Ahasuerus promote Haman the son of Hammedatha the Agagite, and advanced him, and set his seat above all the princes that were with him."
H5375,Est,17,5,2,H5375-17-5-2,"And it was so, when the king saw Esther the queen standing in the court, that she obtained favour in his sight: and the king held out to Esther the golden sceptre that was in his hand. So Esther drew near, and touched the top of the sceptre. "
H5375,Est,17,5,11,H5375-17-5-11,"And Haman told them of the glory of his riches, and the multitude of his children, and all the things wherein the king had promoted him, and how he had advanced him above the princes and servants of the king. "
H5375,Est,17,9,3,H5375-17-9-3,"And all the rulers of the provinces, and the lieutenants, and the deputies, and officers of the king, helped the Jews; because the fear of Mordecai fell upon them."
H5375,Job,18,2,12,H5375-18-2-12,"And when they lifted up their eyes afar off, and knew him not, they lifted up their voice, and wept; and they rent every one his mantle, and sprinkled dust upon their heads toward heaven. "
